,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
158,2019 Maruti Vitara Brezza,ZDI,Manual,"41,160 km",1st Owner,Diesel,UP-16,"14,956/month","7,65,000","Sewa Nagar
"
159,2015 Hyundai i10,MAGNA 1.1,Manual,"71,205 km",2nd Owner,Petrol,DL-9C,"5,709/month","2,92,000","GIP Mall, Noida"
160,2017 Maruti Dzire,ZXI PLUS AMT,Automatic,"74,538 km",1st Owner,Petrol,UP-80,"13,138/month","6,72,000","Sewa Nagar
"
161,2019 Renault TRIBER,RXT,Manual,"24,777 km",1st Owner,Petrol,DL-10,"11,085/month","5,67,000","GIP Mall, Noida"
162,2014 Maruti Wagon R 1.0,VXI,Manual,"54,615 km",1st Owner,Petrol,HR-26,"5,513/month","2,82,000","Spaze Platinum, Sohna Road, Gurugram"
163,2022 Nissan MAGNITE,XV TURBO,Manual,"13,772 km",1st Owner,Petrol,DL-14,"15,073/month","7,71,000","Sector-18, Noida"
164,2014 Hyundai Grand i10,ASTA 1.1 CRDI,Manual,"71,374 km",2nd Owner,Diesel,HR-51,"5,943/month","3,04,000","Metro Walk, Rohini, New Delhi"
165,2017 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"37,195 km",2nd Owner,CNG,HR-26,"17,283/month","9,08,000","Spaze Platinum, Sohna Road, Gurugram"
166,2014 Toyota Etios Liva,G,Manual,"36,837 km",1st Owner,Petrol,DL-10,"6,608/month","3,38,000","M3M Urbana, Golf Course Extension, Gurugram"
167,2017 Hyundai Elite i20,ASTA 1.2 (O),Manual,"19,478 km",1st Owner,Petrol,DL-1C,"11,515/month","5,89,000","Sector-18, Noida"
168,2019 Maruti New Wagon-R,LXI 1.0,Manual,"22,863 km",2nd Owner,Petrol,HR-51,"8,172/month","4,18,000","Spaze Platinum, Sohna Road, Gurugram"
169,2015 Honda Amaze,1.2L I-VTEC S,Manual,"34,026 km",1st Owner,Petrol,DL-3C,"7,527/month","3,85,000","Spaze Platinum, Sohna Road, Gurugram"
170,2017 Hyundai Grand i10,ASTA 1.2 KAPPA VTVT,Manual,"27,093 km",2nd Owner,Petrol,UP-80,"9,365/month","4,79,000","Sewa Nagar
"
171,2020 KIA SELTOS,GTX PLUS DCT 1.4 PETROL,Automatic,"94,394 km",1st Owner,Petrol,DL-4C,"24,935/month","13,10,000","Vasant Kunj, New Delhi"
172,2019 Honda Amaze,1.2L I-VTEC E,Manual,"46,995 km",1st Owner,Petrol,DL-4C,"11,632/month","5,95,000","Vasant Kunj, New Delhi"
173,2018 Honda Jazz,1.2L I-VTEC V,Manual,"21,766 km",1st Owner,Petrol,DL-14,"11,222/month","5,74,000","Sector-18, Noida"
174,2018 Hyundai Grand i10,SPORTZ AT 1.2 KAPPA VTVT,Automatic,"27,967 km",1st Owner,Petrol,DL-6C,"10,479/month","5,36,000","GIP Mall, Noida"
175,2021 Honda City,1.5L I-VTEC ZX CVT,Automatic,"14,576 km",1st Owner,Petrol,DL-4C,"27,181/month","14,28,000","Sector-18, Noida"
176,2016 Honda Brio,E MT,Manual,"23,919 km",1st Owner,Petrol,HR-29,"6,061/month","3,10,000","Metro Walk, Rohini, New Delhi"
177,2012 Hyundai i10,MAGNA 1.1,Manual,"52,373 km",2nd Owner,Petrol,DL-4C,"3,754/month","1,92,000","GIP Mall, Noida"
178,2022 Nissan MAGNITE,XV TURBO CVT,Automatic,"4,352 km",1st Owner,Petrol,UP-14,"17,016/month","8,94,000","Sewa Nagar
"
179,2018 Maruti Vitara Brezza,VDI,Manual,"67,868 km",1st Owner,Diesel,DL-6C,"12,805/month","6,55,000","Metro Walk, Rohini, New Delhi"
180,2019 Jeep Compass,1.4  LONGITUDE (O) AT,Automatic,"23,690 km",1st Owner,Petrol,DL-3C,"30,740/month","16,15,000","Vasant Kunj, New Delhi"
181,2012 Maruti Swift,VXI,Manual,"97,310 km",1st Owner,Petrol,UP-80,"5,709/month","2,92,000","Sector-18, Noida"
182,2016 Maruti Wagon R 1.0,LXI CNG,Manual,"86,950 km",1st Owner,CNG,HR-13,"6,373/month","3,26,000","Metro Walk, Rohini, New Delhi"
183,2011 Hyundai i10,SPORTZ 1.2,Manual,"13,378 km",1st Owner,Petrol,DL-8C,"4,594/month","2,35,000","GIP Mall, Noida"
184,2016 Hyundai Elite i20,ASTA 1.2 (O),Manual,"51,276 km",2nd Owner,Petrol,DL-8C,"10,244/month","5,24,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
185,2016 Maruti Ciaz,VXI+,Manual,"96,802 km",2nd Owner,Petrol,DL-8C,"10,068/month","5,15,000","Vasant Kunj, New Delhi"
186,2021 KIA SONET,HTX PLUS 1.5,Manual,"33,161 km",1st Owner,Diesel,HR-26,"21,984/month","11,55,000","Spaze Platinum, Sohna Road, Gurugram"
187,2020 Maruti Baleno,DELTA PETROL 1.2,Manual,"60,810 km",1st Owner,CNG,HR-87,"12,141/month","6,21,000","Parsvnath City Mall, Faridabad"
188,2015 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"43,508 km",1st Owner,Petrol,UP-16,"8,192/month","4,19,000","Sewa Nagar
"
189,2014 Honda City,1.5L I-VTEC V MT,Manual,"1,05,662 km",1st Owner,Petrol,DL-3C,"9,032/month","4,62,000","M3M Urbana, Golf Course Extension, Gurugram"
190,2015 Maruti Swift Dzire,VXI,Manual,"62,441 km",1st Owner,Petrol,DL-4C,"7,585/month","3,88,000","Metro Walk, Rohini, New Delhi"
191,2020 Ford Ecosport,TITANIUM 1.5L THUNDER EDTION DIESEL,Manual,"37,527 km",1st Owner,Diesel,UP-16,"18,044/month","9,48,000","Sewa Nagar
"
192,2019 Toyota Etios Liva,V DUAL TONE,Manual,"82,515 km",1st Owner,CNG,HR-36,"10,635/month","5,44,000","Spaze Platinum, Sohna Road, Gurugram"
193,2018 Maruti Dzire,LXI,Manual,"55,823 km",1st Owner,Petrol,UP-14,"10,068/month","5,15,000","Sewa Nagar
"
194,2021 Tata ALTROZ,XE PETROL,Manual,"10,427 km",1st Owner,Petrol,DL-3C,"11,789/month","6,03,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
195,2020 Maruti Dzire,VXI,Manual,"52,492 km",2nd Owner,Petrol,DL-8C,"12,121/month","6,20,000","Sector-18, Noida"
196,2019 Honda Amaze,1.2L I-VTEC E,Manual,"29,588 km",1st Owner,Petrol,HR-51,"11,496/month","5,88,000","Spaze Platinum, Sohna Road, Gurugram"
197,2020 Skoda Rapid,MONTE CARLO AT TSI,Automatic,"36,392 km",1st Owner,Petrol,UP-16,"18,996/month","9,98,000","Sector-18, Noida"
198,2015 Hyundai i10,MAGNA 1.1 IRDE2,Manual,"94,664 km",2nd Owner,CNG,DL-10,"6,178/month","3,16,000","Vasant Kunj, New Delhi"
199,2014 Maruti Ertiga,VXI,Manual,"22,243 km",1st Owner,Petrol,DL-3C,"12,571/month","6,43,000","M3M Urbana, Golf Course Extension, Gurugram"
200,2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"12,850 km",1st Owner,CNG,DL-1C,"10,850/month","5,55,000","Metro Walk, Rohini, New Delhi"
201,2019 Tata NEXON,XZA PLUS PETROL,Automatic,"49,044 km",2nd Owner,Petrol,DL-7C,"15,230/month","7,79,000","Sector-18, Noida"
202,2014 Hyundai Xcent,S 1.2,Manual,"92,840 km",2nd Owner,Petrol,DL-3C,"5,630/month","2,88,000","GIP Mall, Noida"
203,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"50,576 km",1st Owner,Petrol,DL-9C,"8,152/month","4,17,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
204,2016 Maruti Ciaz,ZXI+,Manual,"46,027 km",2nd Owner,Petrol,DL-9C,"11,007/month","5,63,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
205,2012 Honda Brio,S MT,Manual,"62,398 km",3rd Owner,Petrol,DL-4C,"3,910/month","2,00,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
206,2014 Hyundai Xcent,S 1.2,Manual,"59,271 km",1st Owner,Petrol,DL-1C,"6,021/month","3,08,000","Metro Walk, Rohini, New Delhi"
207,2014 Maruti Swift,VXI,Manual,"34,551 km",2nd Owner,Petrol,DL-1C,"7,038/month","3,60,000","Parsvnath City Mall, Faridabad"
208,2012 Honda City,1.5L I-VTEC V MT,Manual,"99,067 km",2nd Owner,Petrol,DL-13,"6,491/month","3,32,000","Metro Walk, Rohini, New Delhi"
209,2017 Hyundai Grand i10,SPORTZ (O) 1.2 AT VTVT,Automatic,"89,733 km",1st Owner,Petrol,HR-26,"9,756/month","4,99,000","Metro Walk, Rohini, New Delhi"
210,2020 Maruti Vitara Brezza,VXI,Manual,"47,086 km",1st Owner,Petrol,UP-11,"15,542/month","7,95,000","Sector-18, Noida"
211,2014 Honda Amaze,1.2L I-VTEC S,Manual,"35,511 km",1st Owner,Petrol,DL-4C,"6,803/month","3,48,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
212,2022 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT CNG,Manual,"23,728 km",1st Owner,CNG,DL-3C,"14,076/month","7,20,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
213,2012 Maruti Ritz,LXI,Manual,"1,19,936 km",1st Owner,Petrol,DL-12,"4,047/month","2,07,000","Metro Walk, Rohini, New Delhi"
214,2017 Toyota Corolla Altis,G AT,Automatic,"75,836 km",1st Owner,Petrol,DL-10,"20,462/month","10,75,000","Metro Walk, Rohini, New Delhi"
215,2013 Hyundai i20,MAGNA (O) 1.2,Manual,"67,463 km",1st Owner,Petrol,DL-1C,"6,237/month","3,19,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
216,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"35,933 km",1st Owner,Petrol,DL-8C,"7,781/month","3,98,000","Vasant Kunj, New Delhi"
217,2019 Maruti Vitara Brezza,VDI AMT,Automatic,"54,125 km",2nd Owner,Diesel,HR-26,"14,330/month","7,33,000","Spaze Platinum, Sohna Road, Gurugram"
218,2018 Maruti Wagon R 1.0,LXI,Manual,"35,060 km",2nd Owner,Petrol,HR-26,"6,999/month","3,58,000","Parsvnath City Mall, Faridabad"
219,2011 Honda City,1.5L I-VTEC S MT,Manual,"41,512 km",1st Owner,Petrol,DL-9C,"5,865/month","3,00,000","Vasant Kunj, New Delhi"
220,2012 Maruti Swift Dzire,VXI,Manual,"83,421 km",1st Owner,Petrol,DL-12,"5,337/month","2,73,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
221,2011 Maruti Zen Estilo,LXI,Manual,"45,497 km",1st Owner,Petrol,DL-12,"3,167/month","1,62,000","GIP Mall, Noida"
222,2018 Hyundai Tucson New,2WD MT PETROL,Manual,"86,933 km",2nd Owner,Petrol,UP-14,"22,803/month","11,98,000","GIP Mall, Noida"
223,2017 Hyundai Elite i20,ASTA 1.2,Manual,"55,856 km",2nd Owner,Petrol,DL-8C,"10,147/month","5,19,000","GIP Mall, Noida"
224,2022 Maruti IGNIS,SIGMA 1.2,Manual,"4,108 km",2nd Owner,Petrol,UP-37,"10,596/month","5,42,000","GIP Mall, Noida"
225,2011 Hyundai i20,MAGNA (O) 1.2,Manual,"32,116 km",1st Owner,Petrol,DL-3C,"4,633/month","2,37,000","Sewa Nagar
"
226,2015 Hyundai Elite i20,MAGNA 1.2,Manual,"30,133 km",1st Owner,Petrol,DL-7C,"9,482/month","4,85,000","Vasant Kunj, New Delhi"
227,2017 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"20,637 km",1st Owner,Petrol,DL-12,"9,071/month","4,64,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
228,2017 Hyundai Tucson New,2WD MT PETROL,Manual,"38,835 km",1st Owner,Petrol,DL-12,"21,509/month","11,30,000","Sector-18, Noida"
229,2017 Maruti Swift,VXI ABS,Manual,"69,739 km",1st Owner,Petrol,DL-3C,"8,192/month","4,19,000","GIP Mall, Noida"
230,2010 Volkswagen Polo,TRENDLINE 1.2L PETROL,Manual,"62,769 km",2nd Owner,Petrol,DL-3C,"4,321/month","2,21,000","Vasant Kunj, New Delhi"
231,2019 KIA SELTOS,GTX PLUS DCT 1.4 PETROL,Automatic,"26,434 km",1st Owner,Petrol,DL-12,"28,037/month","14,73,000","Sector-18, Noida"
232,2020 Maruti Celerio,VXI,Manual,"53,570 km",1st Owner,Petrol,HR-26,"7,625/month","3,90,000","M3M Urbana, Golf Course Extension, Gurugram"
233,2010 Maruti Ritz,ZXI,Manual,"66,194 km",1st Owner,Petrol,DL-5C,"3,578/month","1,83,000","GIP Mall, Noida"
234,2020 Maruti Dzire,VXI,Manual,"46,243 km",1st Owner,Petrol,UP-14,"12,923/month","6,61,000","Sewa Nagar
"
235,2012 Hyundai i10,MAGNA 1.2,Manual,"93,736 km",1st Owner,Petrol,HR-16,"3,871/month","1,98,000","Metro Walk, Rohini, New Delhi"
236,2016 Hyundai Xcent,E+,Manual,"35,376 km",1st Owner,Petrol,UP-16,"8,328/month","4,26,000","Sewa Nagar
"
237,2010 Honda City,1.5L I-VTEC V AT,Automatic,"95,080 km",1st Owner,Petrol,HR-26,"5,298/month","2,71,000","Vasant Kunj, New Delhi"
238,2013 Volkswagen Polo,COMFORTLINE 1.2L PETROL,Manual,"54,389 km",2nd Owner,Petrol,DL-3C,"6,549/month","3,35,000","Metro Walk, Rohini, New Delhi"
239,2019 Maruti Swift,ZDI PLUS,Manual,"86,984 km",2nd Owner,Diesel,HR-26,"12,317/month","6,30,000","M3M Urbana, Golf Course Extension, Gurugram"
240,2015 Toyota Etios,CROSS 1.2 G,Manual,"1,00,955 km",2nd Owner,Petrol,DL-2C,"7,625/month","3,90,000","Sector-18, Noida"
241,2017 Maruti Ciaz,SIGMA 1.4 VVT,Manual,"69,680 km",1st Owner,Petrol,HR-26,"10,929/month","5,59,000","Parsvnath City Mall, Faridabad"
242,2015 Honda Amaze,1.2L I-VTEC S,Manual,"17,733 km",2nd Owner,Petrol,DL-5C,"7,761/month","3,97,000","Sector-18, Noida"
243,2018 Mahindra KUV 100 NXT,K4+ P 6 STR,Manual,"25,655 km",1st Owner,Petrol,DL-8C,"8,289/month","4,24,000","M3M Urbana, Golf Course Extension, Gurugram"
244,2018 Hyundai Elite i20,MAGNA EXECUTIVE 1.2,Manual,"53,083 km",1st Owner,Petrol,HR-30,"10,948/month","5,60,000","Spaze Platinum, Sohna Road, Gurugram"
245,2014 Hyundai Xcent,S 1.2,Manual,"47,893 km",1st Owner,Petrol,DL-7C,"7,194/month","3,68,000","Sector-18, Noida"
246,2017 Honda Amaze,1.2L I-VTEC SX,Manual,"1,16,035 km",1st Owner,CNG,DL-9C,"8,465/month","4,33,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
247,2012 Honda City,1.5L I-VTEC V AT,Automatic,"59,165 km",3rd Owner,Petrol,HR-26,"7,605/month","3,89,000","Parsvnath City Mall, Faridabad"
248,2018 Tata TIGOR,XZ PETROL,Manual,"40,031 km",1st Owner,Petrol,DL-2C,"9,736/month","4,98,000","M3M Urbana, Golf Course Extension, Gurugram"
249,2015 Maruti Celerio,VXI,Manual,"80,029 km",1st Owner,Petrol,DL-9C,"6,080/month","3,11,000","Vasant Kunj, New Delhi"
250,2012 Maruti Wagon R 1.0,VXI,Manual,"34,187 km",1st Owner,Petrol,DL-12,"4,848/month","2,48,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
251,2020 Renault TRIBER,RXZ AT,Automatic,"14,282 km",1st Owner,Petrol,DL-12,"13,255/month","6,78,000","Vasant Kunj, New Delhi"
252,2019 Hyundai NEW SANTRO,SPORTZ MT,Manual,"46,370 km",2nd Owner,Petrol,DL-3C,"8,700/month","4,45,000","Vasant Kunj, New Delhi"
253,2014 Maruti Ritz,VXI,Manual,"62,031 km",1st Owner,Petrol,HR-26,"5,611/month","2,87,000","M3M Urbana, Golf Course Extension, Gurugram"
254,2017 Maruti IGNIS,DELTA 1.2,Manual,"60,719 km",1st Owner,Petrol,DL-12,"7,801/month","3,99,000","Sector-18, Noida"
255,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"99,828 km",2nd Owner,CNG,HR-29,"7,253/month","3,71,000","Metro Walk, Rohini, New Delhi"
256,2018 Volkswagen Vento,HIGHLINE PLUS 1.2 AT 16 ALLOY,Automatic,"43,119 km",2nd Owner,Petrol,UP-16,"14,858/month","7,60,000","Sector-18, Noida"
257,2014 Maruti Ritz,VXI ELATE LIMITED EDITION,Manual,"65,519 km",1st Owner,Petrol,DL-2C,"6,061/month","3,10,000","M3M Urbana, Golf Course Extension, Gurugram"
258,2019 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"9,443 km",1st Owner,Petrol,HR-26,"10,342/month","5,29,000","Parsvnath City Mall, Faridabad"
259,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"87,714 km",2nd Owner,Petrol,HR-13,"7,507/month","3,84,000","M3M Urbana, Golf Course Extension, Gurugram"
260,2015 Maruti Swift,LXI (O),Manual,"62,617 km",1st Owner,Petrol,DL-3C,"6,823/month","3,49,000","GIP Mall, Noida"
261,2021 Nissan MAGNITE,XV PREMIUM,Manual,"66,065 km",1st Owner,Petrol,DL-8C,"13,490/month","6,90,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
262,2015 Maruti Wagon R 1.0,LXI,Manual,"26,677 km",1st Owner,Petrol,DL-8C,"5,963/month","3,05,000","Vasant Kunj, New Delhi"
263,2018 Maruti Ciaz,ALPHA 1.4 PETROL,Manual,"54,775 km",2nd Owner,Petrol,DL-10,"12,903/month","6,60,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
264,2017 Hyundai Eon,ERA +,Manual,"74,366 km",2nd Owner,Petrol,HR-26,"5,787/month","2,96,000","M3M Urbana, Golf Course Extension, Gurugram"
265,2013 Honda Brio,S MT,Manual,"59,640 km",2nd Owner,Petrol,DL-4C,"4,653/month","2,38,000","Vasant Kunj, New Delhi"
266,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"22,126 km",1st Owner,Petrol,DL-2C,"11,730/month","6,00,000","Sector-18, Noida"
267,2013 Hyundai i10,MAGNA 1.2,Manual,"77,098 km",1st Owner,Petrol,UP-16,"4,774/month","2,44,200","Sector-18, Noida"
268,2018 Honda Amaze,1.2L I-VTEC V CVT,Automatic,"31,330 km",2nd Owner,Petrol,DL-9C,"12,884/month","6,59,000","GIP Mall, Noida"
269,2019 Maruti Baleno,DELTA DIESEL 1.3,Manual,"65,016 km",2nd Owner,Diesel,UP-85,"12,903/month","6,60,000","Sewa Nagar
"
270,2015 Maruti Alto K10,LXI,Manual,"64,224 km",1st Owner,Petrol,DL-9C,"4,985/month","2,55,000","Metro Walk, Rohini, New Delhi"
271,2018 Hyundai Elite i20,MAGNA EXECUTIVE 1.2,Manual,"64,031 km",2nd Owner,CNG,HR-10,"11,378/month","5,82,000","Parsvnath City Mall, Faridabad"
272,2015 Maruti Swift Dzire,VXI,Manual,"31,059 km",1st Owner,Petrol,DL-2C,"8,227/month","4,20,800","GIP Mall, Noida"
273,2013 Hyundai i20,SPORTZ 1.2,Manual,"73,301 km",2nd Owner,Petrol,DL-3C,"5,572/month","2,85,000","Metro Walk, Rohini, New Delhi"
274,2020 Maruti New Wagon-R,LXI 1.0,Manual,"9,739 km",1st Owner,Petrol,DL-8C,"9,795/month","5,01,000","M3M Urbana, Golf Course Extension, Gurugram"
275,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"69,415 km",2nd Owner,Petrol,DL-8C,"8,895/month","4,55,000","Sector-18, Noida"
276,2015 Honda City,1.5L I-VTEC S MT,Manual,"43,579 km",1st Owner,Petrol,HR-26,"10,616/month","5,43,000","Vasant Kunj, New Delhi"
277,2016 Maruti Baleno,DELTA CVT PETROL 1.2,Automatic,"50,090 km",1st Owner,Petrol,DL-8C,"9,873/month","5,05,000","Vasant Kunj, New Delhi"
278,2018 Maruti Vitara Brezza,ZDI PLUS AMT,Automatic,"89,151 km",1st Owner,Diesel,UP-16,"14,448/month","7,39,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
279,2022 Hyundai VENUE,SX 1.0 (O) TURBO IMT,Manual,"12,415 km",1st Owner,Petrol,DL-7C,"20,271/month","10,65,000","Vasant Kunj, New Delhi"
280,2021 Maruti Swift,ZXI PLUS AMT,Automatic,"21,547 km",2nd Owner,Petrol,HR-26,"15,210/month","7,78,000","Spaze Platinum, Sohna Road, Gurugram"
281,2018 Honda City,1.5L I-VTE V CVT,Automatic,"30,796 km",1st Owner,Petrol,HR-51,"16,407/month","8,62,000","Metro Walk, Rohini, New Delhi"
282,2015 Hyundai Creta,SX PLUS 1.6 PETROL,Manual,"99,951 km",2nd Owner,Petrol,DL-1C,"13,353/month","6,83,000","Spaze Platinum, Sohna Road, Gurugram"
283,2020 Tata ALTROZ,XZ PETROL,Manual,"57,955 km",1st Owner,Petrol,HR-14,"13,431/month","6,87,000","M3M Urbana, Golf Course Extension, Gurugram"
284,2017 Honda City,1.5L I-VTEC VX CVT,Automatic,"67,373 km",2nd Owner,Petrol,UP-14,"14,526/month","7,43,000","Sector-18, Noida"
285,2015 Honda City,VX (O) PETROL,Manual,"70,944 km",1st Owner,Petrol,HR-29,"12,082/month","6,18,000","Metro Walk, Rohini, New Delhi"
286,2017 Hyundai Elite i20,SPORTZ 1.2,Manual,"44,207 km",1st Owner,Petrol,HR-26,"10,420/month","5,33,000","Spaze Platinum, Sohna Road, Gurugram"
287,2015 Honda Amaze,1.2L I-VTEC S,Manual,"68,647 km",1st Owner,Petrol,DL-3C,"7,019/month","3,59,000","Vasant Kunj, New Delhi"
288,2017 Maruti IGNIS,ALPHA 1.2,Manual,"9,665 km",1st Owner,Petrol,DL-8C,"9,795/month","5,01,000","GIP Mall, Noida"
289,2015 Maruti Celerio,ZXI,Manual,"50,471 km",2nd Owner,Petrol,DL-5C,"7,038/month","3,60,000","Sector-18, Noida"
290,2020 Tata NEXON,XE PETROL,Manual,"12,975 km",1st Owner,Petrol,HR-26,"14,936/month","7,64,000","Metro Walk, Rohini, New Delhi"
291,2016 Honda City,1.5L I-VTEC VX,Manual,"42,180 km",2nd Owner,Petrol,DL-2C,"14,975/month","7,66,000","Metro Walk, Rohini, New Delhi"
292,2015 Maruti Swift Dzire,LXI,Manual,"96,236 km",2nd Owner,Petrol,DL-3C,"6,823/month","3,49,000","Vasant Kunj, New Delhi"
293,2018 Hyundai Grand i10,MAGNA AT 1.2 KAPPA VTVT,Automatic,"26,369 km",2nd Owner,Petrol,DL-1C,"9,189/month","4,70,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
294,2017 Maruti Swift Dzire,VXI,Manual,"65,798 km",1st Owner,Petrol,DL-8C,"9,384/month","4,80,000","Spaze Platinum, Sohna Road, Gurugram"
295,2016 Maruti Ciaz,ZXI+,Manual,"73,697 km",1st Owner,Petrol,DL-9C,"11,085/month","5,67,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
296,2019 Volkswagen Vento,HIGHLINE DIESEL,Manual,"41,465 km",1st Owner,Diesel,UP-16,"16,350/month","8,59,000","Sector-18, Noida"
297,2013 Volkswagen Polo,COMFORTLINE 1.2L PETROL,Manual,"1,18,926 km",1st Owner,Petrol,DL-3C,"6,139/month","3,14,000","Vasant Kunj, New Delhi"
298,2013 Hyundai Verna,FLUIDIC 1.6 EX VTVT,Manual,"99,128 km",1st Owner,CNG,DL-12,"8,778/month","4,49,000","Sector-18, Noida"
299,2013 Toyota Etios Liva,G,Manual,"77,156 km",1st Owner,Petrol,DL-10,"4,770/month","2,44,000","Vasant Kunj, New Delhi"
300,2013 Maruti Swift Dzire,VXI,Manual,"32,587 km",1st Owner,Petrol,DL-2C,"6,158/month","3,15,000","Metro Walk, Rohini, New Delhi"
301,2015 Honda Brio,VX AT,Automatic,"64,592 km",1st Owner,Petrol,DL-3C,"8,055/month","4,12,000","Sector-18, Noida"
302,2014 Maruti Ertiga,VXI,Manual,"18,866 km",1st Owner,Petrol,DL-2C,"12,649/month","6,47,000","M3M Urbana, Golf Course Extension, Gurugram"
303,2019 Maruti Swift,LXI,Manual,"16,914 km",1st Owner,Petrol,DL-4C,"10,596/month","5,42,000","Metro Walk, Rohini, New Delhi"
304,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"38,280 km",1st Owner,Petrol,UP-14,"7,703/month","3,94,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
305,2020 Tata ALTROZ,XZ 1.2,Manual,"24,268 km",1st Owner,Petrol,HR-26,"13,646/month","6,98,000","Parsvnath City Mall, Faridabad"
306,2016 Honda City,1.5L I-VTEC VX (O) MT,Manual,"47,575 km",1st Owner,Petrol,DL-9C,"13,646/month","6,98,000","Sector-18, Noida"
307,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"44,779 km",2nd Owner,Petrol,DL-10,"10,049/month","5,14,000","Metro Walk, Rohini, New Delhi"
308,2018 Maruti Alto 800,LXI,Manual,"56,299 km",1st Owner,Petrol,DL-4C,"5,337/month","2,73,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
309,2021 Mahindra XUV 3OO,1.2 W6 AT,Automatic,"25,852 km",1st Owner,Petrol,DL-3C,"17,835/month","9,37,000","Sector-18, Noida"
310,2017 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"37,210 km",1st Owner,Petrol,DL-8C,"16,902/month","8,88,000","Vasant Kunj, New Delhi"
311,2016 Hyundai Elite i20,SPORTZ 1.2,Manual,"59,397 km",1st Owner,Petrol,DL-8C,"10,088/month","5,16,000","Vasant Kunj, New Delhi"
312,2012 Maruti Swift Dzire,VXI,Manual,"93,869 km",2nd Owner,Petrol,HR-26,"5,435/month","2,78,000","M3M Urbana, Golf Course Extension, Gurugram"
313,2021 Tata Harrier,XZA PLUS 2.0L,Automatic,"32,973 km",1st Owner,Diesel,UP-32,"34,433/month","18,09,000","Sector-18, Noida"
314,2018 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"95,612 km",1st Owner,Petrol,DL-8C,"15,912/month","8,36,000","Metro Walk, Rohini, New Delhi"
315,2011 Honda City,1.5L I-VTEC S MT,Manual,"83,392 km",1st Owner,Petrol,DL-4C,"5,494/month","2,81,000","Vasant Kunj, New Delhi"
316,2017 Maruti Ciaz,DELTA 1.4 AT PETROL,Automatic,"78,774 km",1st Owner,Petrol,DL-2C,"13,529/month","6,92,000","Vasant Kunj, New Delhi"
317,2017 Hyundai Elite i20,ERA 1.2,Manual,"37,701 km",1st Owner,Petrol,DL-1C,"9,521/month","4,87,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
318,2017 Hyundai Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,Manual,"14,779 km",1st Owner,Petrol,DL-5C,"10,088/month","5,16,000","GIP Mall, Noida"
319,2011 Honda City,1.5L I-VTEC V AT,Automatic,"1,10,045 km",1st Owner,Petrol,DL-7C,"5,885/month","3,01,000","Metro Walk, Rohini, New Delhi"
320,2019 Maruti New Wagon-R,ZXI 1.2,Manual,"21,200 km",1st Owner,Petrol,UP-81,"11,183/month","5,72,000","Sewa Nagar
"
321,2017 Hyundai Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,Manual,"37,022 km",1st Owner,Petrol,UP-13,"9,365/month","4,79,000","Sewa Nagar
"
