,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
1135,2015 Mahindra XUV500,W8,Manual,"1,49,549 km",1st Owner,Diesel,KA-01,"15,817/month","8,31,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1136,2015 Honda Jazz,1.5L I-DTEC VX,Manual,"92,656 km",2nd Owner,Diesel,KA-12,"9,306/month","4,76,000","Hosur Road, Singasandra, Bengaluru"
1137,2016 Ford Ecosport,TREND+ 1.5L DIESEL,Manual,"99,776 km",1st Owner,Diesel,KA-05,"12,669/month","6,48,000","Sonnappanahalli
"
1138,2015 Volkswagen Vento,COMFORTLINE 1.6,Manual,"60,841 km",2nd Owner,Petrol,KA-03,"10,538/month","5,39,000","Horamavu Agara Road, Bengaluru"
1139,2018 Hyundai Creta,1.6 SX PLUS PETROL,Manual,"25,434 km",2nd Owner,Petrol,KA-41,"19,358/month","10,17,000","Bellahalli, Bengaluru"
1140,2017 Maruti Dzire,ZXI PLUS AMT,Automatic,"69,846 km",2nd Owner,Petrol,KA-01,"11,417/month","5,84,000","Bellahalli, Bengaluru"
1141,2015 Maruti Ritz,VXI,Manual,"40,818 km",1st Owner,Petrol,KA-02,"8,837/month","4,52,000","GT World Mall, Bengaluru"
1142,2013 Honda Amaze,1.2L I-VTEC VX,Manual,"59,067 km",2nd Owner,Petrol,KA-53,"7,683/month","3,93,000","Horamavu Agara Road, Bengaluru"
1143,2012 Maruti Swift,VDI,Manual,"97,868 km",1st Owner,Diesel,KA-34,"8,739/month","4,47,000","Bellahalli, Bengaluru"
1144,2017 Hyundai Elite i20,SPORTZ 1.2,Manual,"63,072 km",3rd Owner,Petrol,KA-51,"11,320/month","5,79,000","Bellahalli, Bengaluru"
1145,2016 Hyundai Creta,SX PLUS 1.6 PETROL,Manual,"37,550 km",3rd Owner,Petrol,KA-04,"16,769/month","8,81,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1146,2018 Maruti Swift,ZDI AMT,Automatic,"79,101 km",2nd Owner,Diesel,KA-03,"12,962/month","6,63,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1147,2019 Tata NEXON,XZA PLUS PETROL,Automatic,"11,975 km",1st Owner,Petrol,KA-05,"17,683/month","9,29,000","Garuda Mall, Magrath Road, Bengaluru"
1148,2012 Maruti Swift,VXI,Manual,"23,815 km",1st Owner,Petrol,KA-02,"9,286/month","4,75,000","GT World Mall, Bengaluru"
1149,2016 Maruti Swift Dzire,ZXI,Manual,"71,423 km",1st Owner,Petrol,KA-53,"11,320/month","5,79,000","Bellahalli, Bengaluru"
1150,2018 Maruti Baleno,SIGMA DIESEL 1.3,Manual,"78,631 km",1st Owner,Diesel,KA-05,"11,652/month","5,96,000","Bellahalli, Bengaluru"
1151,2015 Hyundai Elite i20,ASTA 1.2,Manual,"47,127 km",2nd Owner,Petrol,KA-51,"11,593/month","5,93,000","Bellahalli, Bengaluru"
1152,2015 Maruti Swift,LXI (O),Manual,"89,200 km",1st Owner,Petrol,KA-50,"8,837/month","4,52,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1153,2021 Maruti Swift,VXI,Manual,"29,850 km",1st Owner,Petrol,KA-51,"13,196/month","6,75,000","Bellahalli, Bengaluru"
1154,2013 Maruti Swift Dzire,VXI,Manual,"90,888 km",2nd Owner,Petrol,KA-10,"7,879/month","4,03,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1155,2012 Maruti Swift Dzire,VDI,Manual,"87,895 km",2nd Owner,Diesel,KA-03,"8,641/month","4,42,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1156,2016 Maruti Vitara Brezza,ZDI PLUS,Manual,"50,056 km",1st Owner,Diesel,KA-03,"16,997/month","8,93,000","Garuda Mall, Magrath Road, Bengaluru"
1157,2014 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"86,577 km",2nd Owner,Petrol,KA-04,"8,426/month","4,31,000","Bellahalli, Bengaluru"
1158,2021 Renault Kwid,1.0 CLIMBER OPT,Manual,"41,968 km",1st Owner,Petrol,KA-50,"9,443/month","4,83,000","Bellahalli, Bengaluru"
1159,2010 Hyundai i20,ASTA 1.2,Manual,"92,338 km",1st Owner,Petrol,KA-53,"6,549/month","3,35,000","GT World Mall, Bengaluru"
1160,2017 Maruti Ciaz,DELTA DIESEL 1.3,Manual,"62,840 km",1st Owner,Diesel,KA-01,"13,157/month","6,73,000","Bellahalli, Bengaluru"
1161,2012 Maruti Swift Dzire,VDI,Manual,"77,456 km",2nd Owner,Diesel,KA-05,"8,622/month","4,41,000","Bellahalli, Bengaluru"
1162,2016 Hyundai Creta,1.6 SX PLUS PETROL,Manual,"67,621 km",1st Owner,Petrol,KA-03,"16,617/month","8,73,000","Garuda Mall, Magrath Road, Bengaluru"
1163,2018 Maruti Baleno,ALPHA CVT PETROL 1.2,Automatic,"75,764 km",2nd Owner,Petrol,KA-01,"12,590/month","6,44,000","Bellahalli, Bengaluru"
1164,2020 Hyundai Verna,SX (O) 1.5 CRDI,Manual,"33,760 km",1st Owner,Diesel,KA-19,"26,267/month","13,80,000","Horamavu Agara Road, Bengaluru"
1165,2012 Hyundai Verna,FLUIDIC 1.6 VTVT SX,Manual,"1,11,014 km",1st Owner,Petrol,KA-03,"8,016/month","4,10,000","Bellahalli, Bengaluru"
1166,2022 Tata Safari,XZA PLUS GOLD,Automatic,"48,686 km",1st Owner,Diesel,KA-48,"42,103/month","22,12,000","Garuda Mall, Magrath Road, Bengaluru"
1167,2018 Renault Kwid,RXT 1.0 (O),Manual,"64,592 km",2nd Owner,Petrol,KA-50,"6,901/month","3,53,000","Hosur Road, Singasandra, Bengaluru"
1168,2013 Skoda Rapid,AMBITION 1.6 MPI MT PLUS,Manual,"73,938 km",1st Owner,Petrol,KA-02,"8,602/month","4,40,000","GT World Mall, Bengaluru"
1169,2014 Maruti Swift,VXI,Manual,"1,13,521 km",1st Owner,Petrol,KA-05,"8,798/month","4,50,000","Bellahalli, Bengaluru"
1170,2011 Maruti Alto K10,VXI,Manual,"58,883 km",3rd Owner,Petrol,KA-05,"4,321/month","2,21,000","GT World Mall, Bengaluru"
1171,2019 Hyundai VENUE,SX PLUS 1.0 TURBO DCT,Automatic,"1,17,010 km",1st Owner,Petrol,KA-05,"16,693/month","8,77,000","Hosur Road, Singasandra, Bengaluru"
1172,2021 Renault Kwid,RXL,Manual,"12,041 km",1st Owner,Petrol,KA-05,"8,778/month","4,49,000","Sonnappanahalli
"
1173,2012 Hyundai i20,ASTA 1.2,Manual,"66,331 km",2nd Owner,Petrol,KA-04,"8,446/month","4,32,000","Bellahalli, Bengaluru"
1174,2019 Mahindra XUV 3OO,W8 1.5 DIESEL,Manual,"85,168 km",1st Owner,Diesel,KA-51,"18,691/month","9,82,000","Garuda Mall, Magrath Road, Bengaluru"
1175,2016 Hyundai i10,MAGNA 1.1,Manual,"28,023 km",1st Owner,Petrol,KA-05,"7,820/month","4,00,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1176,2012 Hyundai i10,SPORTZ 1.2 AT,Automatic,"51,584 km",3rd Owner,Petrol,KA-03,"6,706/month","3,43,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1177,2012 Maruti Swift,VXI,Manual,"78,249 km",3rd Owner,Petrol,KA-53,"8,231/month","4,21,000","Bellahalli, Bengaluru"
1178,2015 Maruti Swift,VDI ABS,Manual,"56,976 km",2nd Owner,Diesel,KA-02,"11,398/month","5,83,000","Hosur Road, Singasandra, Bengaluru"
1179,2020 Skoda Rapid,ACTIVE 1.0 TSI,Manual,"11,633 km",1st Owner,Petrol,KA-05,"17,016/month","8,94,000","Bellahalli, Bengaluru"
1180,2014 Maruti Wagon R 1.0,VXI,Manual,"92,739 km",2nd Owner,Petrol,KA-05,"6,158/month","3,15,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1181,2010 Hyundai i10,SPORTZ 1.2 KAPPA2,Manual,"46,972 km",2nd Owner,Petrol,KA-51,"5,572/month","2,85,000","Horamavu Agara Road, Bengaluru"
1182,2017 Maruti Ertiga,ZDI + SHVS,Manual,"46,519 km",2nd Owner,Diesel,KA-53,"18,197/month","9,56,000","GT World Mall, Bengaluru"
1183,2015 Maruti Swift,VXI,Manual,"69,216 km",2nd Owner,Petrol,KA-53,"9,443/month","4,83,000","GT World Mall, Bengaluru"
1184,2015 Honda City,1.5L I-DTEC SV,Manual,"1,04,903 km",2nd Owner,Diesel,KA-03,"10,870/month","5,56,000","Bellahalli, Bengaluru"
1185,2015 Renault Duster,85 PS RXL DIESEL,Manual,"83,248 km",1st Owner,Diesel,KA-01,"12,786/month","6,54,000","Hosur Road, Singasandra, Bengaluru"
1186,2017 Honda BR-V,1.5L I-VTEC V CVT,Automatic,"95,728 km",1st Owner,Petrol,KA-53,"15,246/month","8,01,000","Horamavu Agara Road, Bengaluru"
1187,2014 Hyundai i20,SPORTZ 1.2,Manual,"55,007 km",1st Owner,Petrol,KA-01,"9,501/month","4,86,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1188,2011 Maruti Ritz,VDI,Manual,"1,24,712 km",1st Owner,Diesel,KA-53,"6,784/month","3,47,000","Bellahalli, Bengaluru"
1189,2017 Maruti Celerio,ZXI AMT ABS,Automatic,"66,058 km",1st Owner,Petrol,KA-03,"8,583/month","4,39,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1190,2016 Hyundai Grand i10,SPORTZ 1.1 CRDI,Manual,"79,365 km",2nd Owner,Diesel,KA-19,"9,130/month","4,67,000","Hosur Road, Singasandra, Bengaluru"
1191,2015 Maruti Swift,ZDI,Manual,"71,884 km",2nd Owner,Diesel,KA-03,"12,434/month","6,36,000","Bellahalli, Bengaluru"
1192,2012 Hyundai Verna,FLUIDIC 1.6 CRDI SX AT,Automatic,"99,327 km",2nd Owner,Diesel,KA-41,"9,951/month","5,09,000","Bellahalli, Bengaluru"
1193,2013 Maruti Alto 800,LXI,Manual,"59,845 km",1st Owner,Petrol,KA-41,"4,848/month","2,48,000","Bellahalli, Bengaluru"
1194,2015 Skoda Rapid,1.5 TDI AT  Ambition Plus,Automatic,"93,424 km",2nd Owner,Diesel,KA-01,"10,323/month","5,28,000","Bellahalli, Bengaluru"
1195,2013 Maruti Wagon R 1.0,VXI,Manual,"83,560 km",1st Owner,Petrol,KA-19,"6,178/month","3,16,000","Bellahalli, Bengaluru"
1196,2015 Skoda Rapid,1.5 TDI CR ELEGANCE AT,Automatic,"1,07,208 km",1st Owner,Diesel,KA-51,"9,990/month","5,11,000","Bellahalli, Bengaluru"
1197,2016 Hyundai Eon,ERA PLUS (O),Manual,"11,079 km",1st Owner,Petrol,KA-01,"6,686/month","3,42,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1198,2015 Maruti Alto 800,LXI,Manual,"24,320 km",3rd Owner,Petrol,KA-05,"5,650/month","2,89,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1199,2010 Hyundai i10,SPORTZ 1.2,Manual,"75,774 km",1st Owner,Petrol,KA-05,"5,376/month","2,75,000","Hosur Road, Singasandra, Bengaluru"
1200,2018 Maruti Vitara Brezza,ZDI PLUS AMT,Automatic,"55,927 km",1st Owner,Diesel,KA-51,"18,463/month","9,70,000","Garuda Mall, Magrath Road, Bengaluru"
1201,2017 Maruti Vitara Brezza,ZDI PLUS,Manual,"42,611 km",1st Owner,Diesel,KA-04,"18,710/month","9,83,000","Garuda Mall, Magrath Road, Bengaluru"
1202,2011 Hyundai Santro Xing,GL PLUS,Manual,"1,00,954 km",1st Owner,Petrol,KA-03,"5,044/month","2,58,000","Bellahalli, Bengaluru"
1203,2010 Maruti A Star,VXI,Manual,"64,103 km",2nd Owner,Petrol,KA-02,"4,360/month","2,23,000","Hosur Road, Singasandra, Bengaluru"
1204,2017 Maruti Dzire,ZXI Plus AMT,Automatic,"93,533 km",1st Owner,Petrol,KA-03,"11,535/month","5,90,000","Bellahalli, Bengaluru"
1205,2015 Nissan Micra,XL CVT,Automatic,"33,859 km",1st Owner,Petrol,KA-51,"8,387/month","4,29,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1206,2017 Ford Ecosport,1.5 TITANIUM PLATINUM EDITION DIESEL,Manual,"71,230 km",1st Owner,Diesel,KA-20,"14,330/month","7,33,000","Horamavu Agara Road, Bengaluru"
1207,2017 Maruti Wagon R 1.0,VXI,Manual,"14,524 km",1st Owner,Petrol,KA-53,"8,289/month","4,24,000","Bellahalli, Bengaluru"
1208,2010 Maruti Wagon R 1.0,LXI,Manual,"74,116 km",2nd Owner,Petrol,KA-53,"4,868/month","2,49,000","Hosur Road, Singasandra, Bengaluru"
1209,2010 Hyundai i20,ASTA 1.2,Manual,"1,11,374 km",1st Owner,Petrol,KA-51,"6,276/month","3,21,000","Bellahalli, Bengaluru"
1210,2010 Maruti Wagon R 1.0,VXI,Manual,"1,31,140 km",1st Owner,Petrol,KA-20,"4,888/month","2,50,000","Bellahalli, Bengaluru"
1211,2012 Maruti Swift,VDI,Manual,"1,06,516 km",1st Owner,Diesel,KA-01,"8,758/month","4,48,000","Bellahalli, Bengaluru"
1212,2014 Maruti Swift,VXI,Manual,"52,568 km",1st Owner,Petrol,KA-03,"9,501/month","4,86,000","GT World Mall, Bengaluru"
1213,2017 Maruti Dzire,VDI AMT,Automatic,"67,184 km",1st Owner,Diesel,KA-03,"12,747/month","6,52,000","Bellahalli, Bengaluru"
1214,2010 Maruti Wagon R 1.0,LXI,Manual,"87,820 km",1st Owner,Petrol,KA-05,"5,181/month","2,65,000","Hosur Road, Singasandra, Bengaluru"
1215,2016 Maruti Wagon R 1.0,VXI OPT,Manual,"80,190 km",1st Owner,Petrol,KA-53,"8,211/month","4,20,000","Hosur Road, Singasandra, Bengaluru"
1216,2014 Maruti Alto 800,LXI,Manual,"48,946 km",2nd Owner,Petrol,KA-05,"4,829/month","2,47,000","Bellahalli, Bengaluru"
1217,2012 Maruti Alto 800,LXI,Manual,"88,416 km",2nd Owner,Petrol,KA-02,"4,438/month","2,27,000","Bellahalli, Bengaluru"
1218,2011 Maruti Swift,VXI,Manual,"1,02,814 km",1st Owner,Petrol,KA-03,"7,625/month","3,90,000","Bellahalli, Bengaluru"
1219,2010 Hyundai i10,MAGNA 1.2,Manual,"83,894 km",2nd Owner,Petrol,KA-05,"5,239/month","2,68,000","Bellahalli, Bengaluru"
1220,2017 Maruti Swift,VDI (O),Manual,"94,926 km",1st Owner,Diesel,KA-05,"12,453/month","6,37,000","Bellahalli, Bengaluru"
1221,2013 Maruti Swift,VXI,Manual,"69,124 km",1st Owner,Petrol,KA-25,"8,798/month","4,50,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1222,2014 Maruti Swift,VXI,Manual,"62,029 km",1st Owner,Petrol,KA-03,"9,638/month","4,93,000","Bellahalli, Bengaluru"
1223,2014 Mahindra XUV500,W6,Manual,"1,33,844 km",1st Owner,Diesel,KA-04,"15,322/month","8,05,000","Bellahalli, Bengaluru"
1224,2010 Maruti Wagon R 1.0,LXI,Manual,"48,860 km",1st Owner,Petrol,KA-53,"5,181/month","2,65,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1225,2012 Honda Brio,S MT,Manual,"66,434 km",2nd Owner,Petrol,KA-05,"6,686/month","3,42,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1226,2010 Hyundai i20,MAGNA (O) 1.2,Manual,"79,987 km",1st Owner,Petrol,KA-04,"6,588/month","3,37,000","Sonnappanahalli
"
1227,2010 Maruti Wagon R 1.0,VXI,Manual,"69,120 km",2nd Owner,Petrol,KA-04,"5,396/month","2,76,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1228,2013 Maruti Swift,VXI,Manual,"69,748 km",2nd Owner,Petrol,KA-09,"8,387/month","4,29,000","Bellahalli, Bengaluru"
1229,2018 Maruti Swift,VXI AMT,Automatic,"42,162 km",2nd Owner,Petrol,KA-03,"12,962/month","6,63,000","Bellahalli, Bengaluru"
1230,2018 Maruti Swift,VXI,Manual,"35,562 km",1st Owner,Petrol,KA-53,"12,708/month","6,50,000","Bellahalli, Bengaluru"
1231,2011 Maruti Swift Dzire,ZXI,Manual,"65,961 km",3rd Owner,Petrol,KA-32,"7,273/month","3,72,000","Bellahalli, Bengaluru"
1232,2022 Maruti S PRESSO,VXI+,Manual,"45,872 km",1st Owner,Petrol,KA-16,"9,658/month","4,94,000","Bellahalli, Bengaluru"
1233,2015 Maruti Swift,VDI ABS,Manual,"84,877 km",1st Owner,Diesel,KA-01,"12,278/month","6,28,000","Bellahalli, Bengaluru"
1234,2021 Hyundai NEW I20,ASTA (O) 1.5 CRDI MT,Manual,"58,286 km",1st Owner,Diesel,KA-46,"21,413/month","11,25,000","Bellahalli, Bengaluru"
1235,2018 Maruti Alto K10,VXI (O),Manual,"32,278 km",1st Owner,Petrol,KA-51,"7,292/month","3,73,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1236,2017 Maruti Swift Dzire,ZDI AMT,Automatic,"88,411 km",1st Owner,Diesel,KA-02,"13,509/month","6,91,000","Bellahalli, Bengaluru"
1237,2013 Maruti Swift,LXI,Manual,"72,984 km",1st Owner,Petrol,KA-53,"8,387/month","4,29,000","Bellahalli, Bengaluru"
1238,2016 Mahindra XUV500,W10,Manual,"97,110 km",2nd Owner,Diesel,KA-03,"22,993/month","12,08,000","Garuda Mall, Magrath Road, Bengaluru"
1239,2017 Renault Kwid,RXT 1.0,Manual,"43,199 km",1st Owner,Petrol,KA-06,"7,664/month","3,92,000","Bellahalli, Bengaluru"
1240,2014 Maruti Alto 800,LXI,Manual,"71,218 km",1st Owner,Petrol,KA-05,"5,181/month","2,65,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1241,2013 Maruti Swift,VDI,Manual,"97,871 km",2nd Owner,Diesel,KA-02,"8,622/month","4,41,000","Bellahalli, Bengaluru"
1242,2012 Volkswagen Vento,HIGHLINE DIESEL 1.6,Manual,"1,37,114 km",3rd Owner,Diesel,KA-06,"6,921/month","3,54,000","Bellahalli, Bengaluru"
1243,2018 Datsun Redi Go,A,Manual,"64,500 km",1st Owner,Petrol,KA-10,"4,790/month","2,45,000","Bellahalli, Bengaluru"
1244,2016 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"39,378 km",1st Owner,Petrol,KA-03,"15,308/month","7,83,000","Bellahalli, Bengaluru"
1245,2013 Maruti Swift Dzire,VXI,Manual,"65,881 km",2nd Owner,Petrol,KA-53,"8,817/month","4,51,000","Bellahalli, Bengaluru"
1246,2013 Hyundai i20,ASTA 1.2,Manual,"40,344 km",1st Owner,Petrol,KA-03,"9,365/month","4,79,000","Sonnappanahalli
"
1247,2020 Datsun Redi Go,T(O) 1.0 AMT,Automatic,"4,512 km",1st Owner,Petrol,KA-01,"10,186/month","5,21,000","Hosur Road, Singasandra, Bengaluru"
1248,2020 Tata Harrier,XZA 2.0L,Automatic,"47,389 km",1st Owner,Diesel,KA-51,"31,140/month","16,36,000","Garuda Mall, Magrath Road, Bengaluru"
1249,2021 Maruti Alto,VXI PLUS,Manual,"16,679 km",1st Owner,Petrol,KA-05,"8,465/month","4,33,000","Horamavu Agara Road, Bengaluru"
1250,2014 Maruti Celerio,VXI AMT,Automatic,"17,432 km",1st Owner,Petrol,KA-53,"8,641/month","4,42,000","Hosur Road, Singasandra, Bengaluru"
1251,2019 KIA SELTOS,GTK 1.4 PETROL,Manual,"91,486 km",1st Owner,Petrol,KA-04,"21,851/month","11,48,000","Sonnappanahalli
"
1252,2018 Tata TIGOR,XZ PLUS PETROL,Manual,"40,415 km",1st Owner,Petrol,KA-02,"12,375/month","6,33,000","Bellahalli, Bengaluru"
1253,2020 Hyundai GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,Automatic,"32,093 km",1st Owner,Petrol,KA-03,"13,998/month","7,16,000","Hosur Road, Singasandra, Bengaluru"
1254,2015 Maruti Ertiga,ZXI,Manual,"86,046 km",1st Owner,Petrol,KA-05,"13,060/month","6,68,000","Horamavu Agara Road, Bengaluru"
1255,2014 Mahindra XUV500,W6,Manual,"1,33,091 km",1st Owner,Diesel,KA-51,"15,210/month","7,78,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
1256,2021 KIA SONET,GTX PLUS 1.0 IMT,Manual,"16,626 km",1st Owner,Petrol,KA-03,"23,031/month","12,10,000","Garuda Mall, Magrath Road, Bengaluru"
1257,2021 Nissan MAGNITE,XL TURBO CVT,Automatic,"22,974 km",1st Owner,Petrol,KA-09,"16,598/month","8,72,000","Garuda Mall, Magrath Road, Bengaluru"
1258,2018 Mahindra XUV500,W11(O),Manual,"60,924 km",1st Owner,Diesel,KA-05,"28,665/month","15,06,000","Garuda Mall, Magrath Road, Bengaluru"
1259,2020 Maruti Baleno,DELTA PETROL 1.2,Manual,"5,521 km",1st Owner,Petrol,KA-05,"14,115/month","7,22,000","Sonnappanahalli
"
1260,2021 Tata NEXON,XZA PLUS DIESEL,Automatic,"22,931 km",1st Owner,Diesel,KA-51,"22,917/month","12,04,000","Garuda Mall, Magrath Road, Bengaluru"
1261,2019 Honda City,1.5L I-VTEC VX CVT,Automatic,"21,527 km",1st Owner,Petrol,KA-53,"21,071/month","11,07,000","Sonnappanahalli
"
1262,2021 Maruti Baleno,ZETA PETROL 1.2,Manual,"22,661 km",1st Owner,Petrol,KA-01,"15,380/month","8,08,000","Sonnappanahalli
"
1263,2021 KIA SELTOS,GTX PLUS DCT 1.4 PETROL,Automatic,"19,711 km",2nd Owner,Petrol,KA-05,"30,645/month","16,10,000","Sonnappanahalli
"
1264,2013 Honda City,1.5L I-VTEC S MT,Manual,"1,14,622 km",2nd Owner,Petrol,KA-53,"8,563/month","4,38,000","Bellahalli, Bengaluru"
1265,2017 Ford Ecosport,TREND + 1.5L PETROL AT,Automatic,"24,395 km",1st Owner,Petrol,KA-03,"13,763/month","7,04,000","GT World Mall, Bengaluru"
1266,2014 Nissan Terrano,XL (D),Manual,"92,551 km",1st Owner,Diesel,KA-04,"10,498/month","5,37,000","Garuda Mall, Magrath Road, Bengaluru"
1267,2016 Tata Tiago,XZ PETROL,Manual,"40,150 km",1st Owner,Petrol,KA-05,"9,716/month","4,97,000","Bellahalli, Bengaluru"
1268,2017 Hyundai Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,Automatic,"13,444 km",2nd Owner,Petrol,KA-03,"11,711/month","5,99,000","Bellahalli, Bengaluru"
1269,2014 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"1,05,850 km",2nd Owner,CNG,KA-53,"7,937/month","4,06,000","GT World Mall, Bengaluru"
1270,2012 Maruti Swift,VXI,Manual,"78,622 km",2nd Owner,Petrol,KA-05,"8,798/month","4,50,000","Sonnappanahalli
"
1271,2021 Maruti Alto,VXI PLUS,Manual,"18,835 km",1st Owner,Petrol,KA-50,"8,113/month","4,15,000","Sonnappanahalli
"
1272,2019 Renault Kwid,RXT 1.0 AMT (O),Automatic,"7,155 km",1st Owner,Petrol,KA-03,"9,873/month","5,05,000","Hosur Road, Singasandra, Bengaluru"
1273,2013 Maruti Swift Dzire,VXI,Manual,"50,894 km",2nd Owner,Petrol,KA-01,"8,602/month","4,40,000","Hosur Road, Singasandra, Bengaluru"
1274,2016 Hyundai Elite i20,ASTA 1.4 CRDI (O),Manual,"67,764 km",1st Owner,Diesel,KA-50,"14,428/month","7,38,000","Horamavu Agara Road, Bengaluru"
1275,2019 Tata TIAGO NRG,PETROL,Manual,"10,677 km",1st Owner,Petrol,KA-04,"11,339/month","5,80,000","Hosur Road, Singasandra, Bengaluru"
1276,2022 KIA SELTOS,HTK PLUS 1.5 IMT,Manual,"24,057 km",1st Owner,Petrol,KA-50,"25,506/month","13,40,000","Bellahalli, Bengaluru"
1277,2015 Hyundai i20 Active,1.4 SX,Manual,"68,152 km",1st Owner,Diesel,KA-51,"13,548/month","6,93,000","Horamavu Agara Road, Bengaluru"
1278,2011 Toyota Etios Liva,VX,Manual,"74,175 km",2nd Owner,Petrol,KA-01,"6,647/month","3,40,000","Sonnappanahalli
"
1279,2017 Hyundai Elite i20,SPORTZ 1.2,Manual,"56,672 km",3rd Owner,Petrol,KA-03,"11,652/month","5,96,000","Bellahalli, Bengaluru"
1280,2011 Hyundai i20,MAGNA (O) 1.2,Manual,"75,477 km",1st Owner,Petrol,KA-04,"6,784/month","3,47,000","GT World Mall, Bengaluru"
1281,2021 KIA SELTOS,HTX 1.5 CVT PETROL,Automatic,"10,058 km",1st Owner,Petrol,KA-50,"29,179/month","15,33,000","Garuda Mall, Magrath Road, Bengaluru"
