,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
696,2021 Tata ALTROZ,XT PETROL,Manual,"14,741 km",1st Owner,Petrol,TS-11,"14,506/month","7,42,000","Kompally, Hyderabad"
697,2022 Maruti S PRESSO,VXI+,Manual,"14,213 km",1st Owner,Petrol,TS-34,"10,694/month","5,47,000","Kompally, Hyderabad"
698,2018 Hyundai Grand i10,SPORTZ U2 1.2 CRDI,Manual,"88,479 km",1st Owner,Diesel,TS-07,"10,401/month","5,32,000","Kompally, Hyderabad"
699,2017 Maruti IGNIS,ZETA 1.3 AMT DUAL TONE,Automatic,"81,135 km",2nd Owner,Diesel,TS-09,"11,515/month","5,89,000","Attapur, Hyderabad"
700,2021 Nissan MAGNITE,XV PREMIUM,Manual,"41,192 km",1st Owner,Petrol,TS-15,"15,551/month","8,17,000","Kompally, Hyderabad"
701,2012 Maruti Swift,VXI,Manual,"26,749 km",1st Owner,Petrol,AP-29,"7,937/month","4,06,000","Bachupally, Hyderabad"
702,2021 Maruti Vitara Brezza,LXI,Manual,"45,332 km",1st Owner,Petrol,TS-09,"15,171/month","7,76,000","Bachupally, Hyderabad"
703,2018 Honda WR-V,1.5L I-DTEC VX MT,Manual,"96,615 km",1st Owner,Diesel,TS-21,"15,562/month","7,96,000","Kompally, Hyderabad"
704,2013 Maruti Swift,VDI,Manual,"89,197 km",2nd Owner,Diesel,AP-13,"8,407/month","4,30,000","Bachupally, Hyderabad"
705,2017 Maruti Celerio,ZXI AMT (O),Automatic,"70,666 km",2nd Owner,Petrol,TS-07,"9,716/month","4,97,000","Kompally, Hyderabad"
706,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"43,566 km",2nd Owner,Petrol,TS-08,"9,834/month","5,03,000","Kompally, Hyderabad"
707,2018 Datsun Go,T,Manual,"67,527 km",1st Owner,Petrol,TS-08,"6,764/month","3,46,000","Kompally, Hyderabad"
708,2017 Maruti Alto 800,LXI,Manual,"42,934 km",1st Owner,Petrol,TS-07,"6,021/month","3,08,000","Bachupally, Hyderabad"
709,2019 Renault Duster,110 PS RXS 4X2 AMT DIESEL,Automatic,"66,721 km",1st Owner,Diesel,TS-07,"17,854/month","9,38,000","Attapur, Hyderabad"
710,2017 Volkswagen Polo,COMFORTLINE 1.2L,Manual,"1,03,046 km",3rd Owner,Petrol,TS-08,"10,831/month","5,54,000","Kompally, Hyderabad"
711,2013 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"77,945 km",2nd Owner,Petrol,AP-12,"8,133/month","4,16,000","Attapur, Hyderabad"
712,2013 Hyundai Grand i10,ASTA 1.1 CRDI,Manual,"54,303 km",1st Owner,Diesel,AP-10,"7,507/month","3,84,000","Kompally, Hyderabad"
713,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"54,631 km",1st Owner,Petrol,TS-15,"9,834/month","5,03,000","Kompally, Hyderabad"
714,2021 MG HECTOR,SMART 1.5 PETROL CVT,Automatic,"16,934 km",1st Owner,Petrol,TS-07,"31,197/month","16,39,000","Kompally, Hyderabad"
715,2012 Hyundai i20,SPORTZ 1.2,Manual,"73,450 km",2nd Owner,Petrol,TS-08,"6,588/month","3,37,000","Kompally, Hyderabad"
716,2019 Maruti Baleno,ALPHA CVT PETROL 1.2,Automatic,"52,924 km",1st Owner,Petrol,TS-08,"15,093/month","7,72,000","Attapur, Hyderabad"
717,2013 Maruti Swift Dzire,VDI,Manual,"84,167 km",1st Owner,Diesel,AP-27,"9,756/month","4,99,000","Bachupally, Hyderabad"
718,2015 Honda City,1.5L I-VTEC SV,Manual,"50,933 km",1st Owner,Petrol,TS-07,"11,711/month","5,99,000","Kompally, Hyderabad"
719,2014 Maruti Alto 800,LXI,Manual,"46,863 km",2nd Owner,Petrol,TS-07,"5,357/month","2,74,000","Bachupally, Hyderabad"
720,2012 Hyundai i10,MAGNA 1.2,Manual,"1,03,211 km",2nd Owner,Petrol,TS-15,"5,865/month","3,00,000","Bachupally, Hyderabad"
721,2013 Hyundai i20,MAGNA (O) 1.2,Manual,"89,318 km",3rd Owner,Petrol,AP-10,"8,113/month","4,15,000","Kompally, Hyderabad"
